"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Chattahoochee Valley Community College","2602 College Drive, Phenix City, Alabama 36869","www.cv.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1528","1528","11%","11%","Fall 2013","$1,360","-","101028","01218200"
"Columbia College - Redstone Arsenal","Army Education Ctr, Bldg 3495, #106, Redstone Arsenal, Alabama 35898-5192","www.ccis.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17706501","00245602"
"Columbia Southern University","21982 University Lane, Orange Beach, Alabama 36561-9000","www.columbiasouthern.edu","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","Town: Fringe","No","21442","15530","31%","NA","Fall 2010","$10,287","-","450933","04121500"
"Concordia College Alabama","1712 Broad Street, Selma, Alabama 36701","www.ccal.edu/","4-year, primarily associate's, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","Yes","340","340","11%","38%","Fall 2010","$23,006","-","101073","01055400"
"Enterprise State Community College","600 Plaza Drive, Enterprise, Alabama 36330-1300","www.escc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1755","1755","15%","28%","Fall 2013","$4,323","-","101143","00101500"
"Faulkner University","5345 Atlanta Hwy, Montgomery, Alabama 36109-3390","www.faulkner.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","3319","2583","33%","36%","Fall 2010","$19,877","-","101189","00100300"
"Fortis College","7033 Airport Blvd., Mobile, Alabama 36608","www.fortis.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","371","371","32%","NA","Fall 2013","$22,513","-","371052","02341000"
"Fortis College-Dothan","200 Vulcan Way, Dothan, Alabama 36303","www.fortiscollege.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","197","197","60%","NA","2013-14","$16,735","Medical/Clinical Assistant","455460","03361401"
"Fortis College-Foley","200 East Laurel Avenue, Foley, Alabama 36535","www.fortis.edu","< 2-year, Private for-profit","One but less than two years certificate","Town: Fringe","No","144","144","56%","NA","2013-14","$16,442","Medical/Clinical Assistant","436641","03361400"
"Fortis College-Montgomery","3470 Eastdale Cir, Montgomery, Alabama 36117","www.fortis.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","292","292","36%","NA","Fall 2013","$29,495","-","475130","02341005"
"Fortis College-Montgomery","3736 Atlanta Hwy, Montgomery, Alabama 36109","www.fortiscollege.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","318","318","38%","NA","2013-14","$26,453","Medical/Clinical Assistant","455488","02341002"
"Fortis Institute-Birmingham","100 London Pkwy Ste 150, Birmingham, Alabama 35211","www.fortis.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","No","506","506","42%","NA","Fall 2013","$24,746","-","455628","03010803"
"Gadsden State Community College","1001 George Wallace Dr, Gadsden, Alabama 35903","www.gadsdenstate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","Yes","5109","5109","16%","17%","Fall 2013","$4,235","-","101240","00101700"
"George C Wallace Community College-Dothan","1141 Wallace Drive, Dothan, Alabama 36303-9234","www.wallace.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","4543","4543","21%","NA","Fall 2013","$3,496","-","101286","00101800"
"George C Wallace State Community College-Hanceville","801 Main St NW, Hanceville, Alabama 35077-2000","www.wallacestate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","5445","5445","38%","10%","Fall 2013","$5,691","-","101295","00787100"
"George C Wallace State Community College-Selma","3000 Earl Goodwin Parkway, Selma, Alabama 36703-2808","www.wccs.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","1618","1618","17%","9%","Fall 2013","$7,217","-","101301","00569900"
"H Councill Trenholm State Community College","1225 Air Base Blvd, Montgomery, Alabama 36108-3199","www.trenholmstate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","1661","1661","33%","6%","Fall 2013","$6,445","-","102313","00573400"
"Hair Academy","3150 McGehee Road, Montgomery, Alabama 36111-2201","www.thehairacademyllc.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","11","11","80%","NA","2013-14","$5,820","Cosmetology/Cosmetologist, General","462026","04187300"
"Heritage Christian University","3625 Helton Dr, Florence, Alabama 35630-9977","www.hcu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","82","50","50%","NA","Fall 2010","$8,999","-","101453","02199700"
"Herzing University-Birmingham","280 West Valley Ave, Birmingham, Alabama 35209","www.herzing.edu/","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","499","482","7%","NA","Fall 2010","$20,166","-","101365","00962107"
"Huntingdon College","1500 East Fairview Avenue, Montgomery, Alabama 36106-2148","www.huntingdon.edu","4-year, Private not-for-profit","Bachelor's degree","City: Midsize","Yes","1148","1148","39%","NA","Fall 2010","$21,041","-","101435","00101900"
"Huntsville Bible College","906 Oakwood Ave, Huntsville, Alabama 35811-1632","www.hbc1.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","139","119","0%","NA","Fall 2010","NA","-","449348","03894300"
"J F Ingram State Technical College","5375 Ingram Rd, Deatsville, Alabama 36022","www.istc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","446","446","37%","NA","Fall 2013","NA","-","101471","03002500"
"J. F. Drake State Community and Technical College","3421 Meridian St N, Huntsville, Alabama 35811","www.drakestate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","829","829","18%","20%","Fall 2013","$6,428","-","101462","00526000"
"Jacksonville State University","700 Pelham Road North, Jacksonville, Alabama 36265","www.jsu.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Small","Yes","8514","7561","35%","NA","Fall 2010","$12,474","-","101480","00102000"
"James H Faulkner State Community College","1900 US Hwy 31 S, Bay Minette, Alabama 36507-2698","www.coastalalabama.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","4781","4781","24%","60%","Fall 2013","$7,959","-","101161","00106000"
"Jefferson Davis Community College","220 Alco Dr, Brewton, Alabama 36426","www.coastalalabama.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","1000","1000","27%","22%","Fall 2013","$7,523","-","101499","00102100"
"Jefferson State Community College","2601 Carson Rd, Birmingham, Alabama 35215-3098","www.jeffersonstate.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","8938","8938","9%","26%","Fall 2013","$9,284","-","101505","00102200"
"John C Calhoun State Community College","6250 U S Highway 31 N, Tanner, Alabama 35671","calhoun.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","9900","9900","17%","18%","Fall 2013","$5,086","-","101514","00101300"
"Judson College","302 Bibb St, Marion, Alabama 36756","www.judson.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Rural: Remote","Yes","327","327","33%","33%","Fall 2010","$17,232","-","101541","00102300"
"Lawson State Community College-Birmingham Campus","3060 Wilson Rd SW, Birmingham, Alabama 35221-1717","www.lawsonstate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","Yes","3128","3128","13%","31%","Fall 2013","$7,913","-","101569","00105900"
"Lurleen B Wallace Community College","1000 Dannelly Blvd., Andalusia, Alabama 36420-1418","www.lbwcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1742","1742","31%","22%","Fall 2013","$7,981","-","101602","00898800"
"Marion Military Institute","1101 Washington St, Marion, Alabama 36756-3207","www.marionmilitary.edu","2-year, Public","Associate's degree","Rural: Remote","Yes","425","425","29%","44%","Fall 2013","$11,064","-","101648","00102600"
"Midfield Institute of Cosmetology","26 B Phillips Drive, Midfield, Alabama 35228-2233","www.midfieldic.org","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","16","16","40%","NA","2013-14","$5,158","Cosmetology/Cosmetologist, General","487816","04229400"
"Miles College","5500 Myron Massey Blvd, Fairfield, Alabama 35064-2621","www.miles.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","1820","1820","17%","NA","Fall 2010","$16,427","-","101675","00102800"
"New Beginning College of Cosmetology","421 Martling Road, Albertville, Alabama 35951","www.nbccosmetology.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","82","82","76%","NA","2013-14","$8,781","Cosmetology/Cosmetologist, General","101277","04187200"
"Northeast Alabama Community College","138  Highway 35, Rainsville, Alabama 35986","https://www.nacc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","2613","2613","26%","16%","Fall 2013","$2,958","-","101897","00103100"
"Northwest-Shoals Community College","800 George Wallace Blvd, Muscle Shoals, Alabama 35661","https://www.nwscc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","3752","3752","12%","19%","Fall 2013","$6,651","-","101736","00569700"
"Oakwood University","7000 Adventist Blvd NW, Huntsville, Alabama 35896","www.oakwood.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","Yes","1794","1740","47%","NA","Fall 2010","$26,427","-","101912","00103300"
"Paul Mitchell the School-Birmingham","1694 Montgomery Hwy Ste 124, Hoover, Alabama 35216","birmingham.paulmitchell.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","106","106","61%","NA","2013-14","$17,490","Cosmetology/Cosmetologist, General","454652","04149200"
"Paul Mitchell the School-Huntsville","3810 Sullivan St Ste F, Madison, Alabama 35758","https://paulmitchell.edu/huntsville","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","86","86","58%","5%","2013-14","$13,870","Cosmetology/Cosmetologist, General","417008","02285000"
"Reid State Technical College","100 and Hwy 83, Evergreen, Alabama 36401","www.rstc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","489","489","46%","4%","Fall 2013","$4,415","-","101994","00569200"
"Remington College-Mobile Campus","828 Downtowner Loop W, Mobile, Alabama 36609","www.remingtoncollege.edu/mobile-alabama-colleges-campus","2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","386","386","47%","NA","Fall 2013","$20,957","-","366535","03026516"
"Ross Medical Education Center-Huntsville","930 Old Monrovia Road, NW, Huntsville, Alabama 35806-2509","www.rosseducation.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","144","144","NA","NA","2013-14","$18,463","Medical/Clinical Assistant","486707","02099707"
"Samford University","800 Lakeshore Drive, Birmingham, Alabama 35229-2240","www.samford.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","Yes","5471","3341","73%","NA","Fall 2010","$29,544","-","102049","00103600"
"Selma University","1501 Lapsley St, Dinkins Hall, Selma, Alabama 36701","selmauniversity.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","","","","98%","NA","Fall 2010","NA","-","102058","04067300"
"Shelton State Community College","9500 Old Greensboro Rd, Tuscaloosa, Alabama 35405-8522","www.sheltonstate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","4810","4810","14%","32%","Fall 2013","$7,313","-","102067","00569100"
"Snead State Community College","102 Elder Street, Boaz, Alabama 35957-0734","www.snead.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","Yes","2321","2321","28%","20%","Fall 2013","$5,360","-","102076","00103800"
"South University-Montgomery","5355 Vaughn Rd, Montgomery, Alabama 36116","www.southuniversity.edu/montgomery#location=Montgomery,%20AL","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Midsize","No","517","394","8%","NA","Fall 2010","$20,189","-","101116","01303906"
"Southeastern Bible College","2545 Valleydale Road, Birmingham, Alabama 35244-2083","sebc.edu/","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","Yes","143","143","36%","NA","Fall 2010","$12,072","-","102261","02270400"
"Southeastern School of Cosmetology","3112 Ensley Five Points West Ave, Birmingham, Alabama 35208-2706","www.southeasternschoolofcosmetology.com","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","55","55","57%","10%","2013-14","$8,948","Cosmetology/Cosmetologist, General","439978","03459300"
"Southern Union State Community College","750 Roberts St, Wadley, Alabama 36276","www.suscc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Remote","Yes","4683","4683","20%","20%","Fall 2013","$7,649","-","251260","00104000"
"Spring Hill College","4000 Dauphin St, Mobile, Alabama 36608-1791","www.shc.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Midsize","Yes","1476","1381","53%","NA","Fall 2010","$20,441","-","102234","00104100"
"Stillman College","3601 Stillman Boulevard, Tuscaloosa, Alabama 35401","www.stillman.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","628","628","18%","NA","Fall 2010","$12,685","-","102270","00104400"
"Strayer University-Alabama","3570 Grandview Pkwy Ste 200, Birmingham, Alabama 35243","www.strayer.edu/alabama/birmingham","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","854","518","0%","NA","Fall 2010","NA","-","450377","00145953"
"Strayer University-Huntsville Campus","4955 Corporate Drive NW Suite 200, Huntsville, Alabama 35805","www.strayer.edu/alabama/huntsville","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","45037701","00145973"
"Talladega College","627 W Battle St, Talladega, Alabama 35160","www.talladega.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","Yes","675","675","43%","7%","Fall 2010","$12,690","-","102298","00104600"
"The Salon Professional Academy-Huntsville","4925 University Drive, Suite 134, Huntsville, Alabama 35816","www.huntsvilletspa.com","< 2-year, Private for-profit","One but less than two years certificate","City: Midsize","No","45","45","56%","NA","2013-14","$17,532","Cosmetology/Cosmetologist, General","480976","04211000"
"The University of Alabama","739 University Blvd, Tuscaloosa, Alabama 35487-0166","www.ua.edu/","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","37663","32563","69%","21%","Fall 2010","$20,133","-","100751","00105100"
"Troy University","University Avenue, Troy, Alabama 36082-0001","www.troy.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Remote","Yes","17855","14144","37%","8%","Fall 2010","$10,283","-","102368","00104700"
"Troy University-Dothan Campus","500 University Drive, Dothan, Alabama 36303-4419","www.troy.edu/dothan/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","10236803","00104754"
"Troy University-Montgomery Campus","231 Montgomery Street, Montgomery, Alabama 36103-4419","www.troy.edu/montgomery/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","10236802","00104755"
"Troy University-Online","100 University Park, Troy, Alabama 36082-5327","www.troy.edu/etroy/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Town: Remote","No","","","NA","NA","Fall 2010","NA","-","10236808","00104700"
"Troy University-Phenix City Campus","1 University Place, Phenix City, Alabama 36869-4419","www.troy.edu/phenixcity/","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","10236801","00104703"
"Troy University-Support Locations","100 University Park, Troy, Alabama 36082-5327","www.troy.edu/globalcampus/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","Town: Remote","No","","","NA","NA","Fall 2010","NA","-","10236809","00104700"
"Tuskegee University","Kresge Center, 3rd Floor, Tuskegee, Alabama 36088-1920","www.tuskegee.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","2851","2393","46%","17%","Fall 2010","$28,515","-","102377","00105000"
"United States Sports Academy","One Academy Drive, Daphne, Alabama 36526-7055","www.ussa.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree","City: Small","No","210","75","NA","NA","Fall 2010","NA","-","102395","02170600"
"University Academy of Hair Design","3400 McFarland Boulevard Suite # 3, Northport, Alabama 35476-3100","www.uahairdesign.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","47","47","72%","NA","2013-14","$9,333","Cosmetology/Cosmetologist, General","476805","04197500"
"University of Alabama at Birmingham","Administration Bldg Suite 1070, Birmingham, Alabama 35294-0110","www.uab.edu","4-year, Public","One but less than two years certificate|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","City: Midsize","Yes","19535","12369","53%","24%","Fall 2010","$16,092","-","100663","00105200"
"University of Alabama in Huntsville","301 Sparkman Dr, Huntsville, Alabama 35899","www.uah.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","8468","6507","49%","30%","Fall 2010","$14,190","-","100706","00105500"
"University of Mobile","5735 College Parkway Drive, Mobile, Alabama 36613-2842","www.umobile.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","Yes","1480","1376","48%","NA","Fall 2010","$21,567","-","101693","00102900"
"University of Montevallo","Station 6001, Montevallo, Alabama 35115-6000","www.montevallo.edu","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate","Suburb: Large","Yes","2798","2409","50%","29%","Fall 2010","$17,607","-","101709","00100400"
"University of North Alabama","One Harrison Plaza, Florence, Alabama 35632-0001","www.una.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Small","Yes","7333","6254","43%","31%","Fall 2010","$10,427","-","101879","00101600"
"University of Phoenix-Alabama","8 Perimeter Park South, Birmingham, Alabama 35243","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Small","No","44","44","9%","NA","Fall 2010","NA","-","450456","52098836"
"University of South Alabama","307 N University Blvd, Mobile, Alabama 36688-0002","www.southalabama.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","16443","11761","38%","34%","Fall 2010","$12,963","-","102094","00105700"
"University of West Alabama","Station One, Livingston, Alabama 35470","www.uwa.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate","Rural: Remote","Yes","3986","1978","31%","34%","Fall 2010","$13,545","-","101587","00102400"
"Virginia College-Birmingham","488 Palisades Blvd., Birmingham, Alabama 35209","www.vc.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","1995","1941","12%","NA","Fall 2010","$16,296","-","420307","03010600"
"Virginia College-Huntsville","2021 Drake Avenue, SW, Huntsville, Alabama 35801","www.vc.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","438","438","41%","NA","Fall 2010","$17,688","-","420316","03010602"
"Virginia College-Mobile","3725 Airport Blvd, Suite 165, Mobile, Alabama 36608","www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","410","410","46%","NA","Fall 2013","$17,973","-","445090","03010607"
"Virginia College-Montgomery","6200 Atlanta Highway, Montgomery, Alabama 36117-2800","www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","410","410","39%","NA","Fall 2013","$17,149","-","452115","03010616"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
