Massachusetts
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (544) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0307646,APPLE ORCHARD SCHOOL,2,3,282D NEWTON ST,BROOKLINE,25021,021,MA,25,02445,6177316463,195,7.75,Yes,,80,15,,,,,,,,,,,,,95,15,0,2,0,0,13,0,0,2.3,21,1,7,1,3,2,0,13.33,0,0,86.67,0,0,6.52,30,NORFOLK,National Association for the Education of Young Children (NAEYC),Other school association(s),,,,,,
A9502242,APPLESEED MONTESSORI SCHOOL,2,3,331 N MAIN ST STE 4,NORTH BROOKFIELD,25027,027,MA,25,01535,5088676434,175,5.5,Yes,,29,3,,,,,,,,,,,,,32,3,0,0,0,0,2,0,1,2,31,1,2,1,3,3,0,0,0,0,66.67,0,33.33,1.5,30,WORCESTER,American Montessori Society (AMS),,,,,,,
00605141,APPLEWILD SCHOOL,3,13,120 PROSPECT ST,FITCHBURG,25027,027,MA,25,01420,9783426053,166,6.67,Yes,,,10,12,10,13,19,23,24,22,17,,,,,150,150,0,14,4,5,113,0,14,28.8,22,1,1,1,3,2,0,9.33,2.67,3.33,75.33,0,9.33,5.21,30,WORCESTER,National Association of Independent Schools (NAIS),,,,,,,
00599307,ARCHBISHOP WILLIAMS HIGH SCHOOL,12,17,80 INDEPENDENCE AVE,BRAINTREE,25021,021,MA,25,02184,7818433636,180,6.55,Yes,,,,,,,,,,33,27,120,153,126,126,585,585,0,73,15,45,450,0,2,39.5,21,1,1,2,1,2,0,12.48,2.56,7.69,76.92,0,0.34,14.81,1,NORFOLK,National Catholic Educational Association (NCEA),,,,,,,
A9103012,ARCHWAY,14,17,77 MULBERRY ST,LEICESTER,25027,027,MA,25,01524,5088924707,242,6.5,Yes,,,,,,,,,,,,1,2,1,1,5,5,0,0,0,0,5,0,0,3,41,1,4,2,3,4,0,0,0,0,100,0,0,1.67,30,WORCESTER,,,,,,,,
A9706341,ARLINGTON CHILDREN'S CENTER,3,3,17 IRVING ST,ARLINGTON,25017,017,MA,25,02476,7816469307,240,10.5,No,,,18,,,,,,,,,,,,,18,18,0,0,0,0,16,0,2,3.4,21,1,7,1,3,2,0,0,0,0,88.89,0,11.11,5.29,30,MIDDLESEX,This school does not belong to ANY associations or organizations,,,,,,,
02034377,ARLINGTON SCHOOL,14,17,115 MILL ST,BELMONT,25017,017,MA,25,02478,6178552124,204,7,Yes,,,,,,,,,,,,9,4,16,19,48,48,0,3,0,1,44,0,0,10.6,21,1,4,2,3,2,0,6.25,0,2.08,91.67,0,0,4.53,30,MIDDLESEX,Other special emphasis association(s),National Association of Independent Schools (NAIS),,,,,,
00602639,ASSUMPTION SCHOOL,2,13,17 GROVE ST,MILLBURY,25027,027,MA,25,01527,5088655404,180,6.5,Yes,,19,10,11,13,13,17,13,11,9,8,,,,,124,105,0,2,2,3,92,0,6,10.9,21,1,1,1,1,2,0,1.9,1.9,2.86,87.62,0,5.71,9.63,1,WORCESTER,National Catholic Educational Association (NCEA),,,,,,,
A9902370,ATHENA DAY SCHOOL,6,10,123 SOUTH ST,PLYMOUTH,25023,023,MA,25,02360,5087464343,250,6,No,2,,,1,1,,1,1,,,,,,,,6,6,0,0,2,0,4,0,0,2,21,1,4,1,3,2,0,0,33.33,0,66.67,0,0,3,30,PLYMOUTH,Other association(s) for exceptional children,,,,,,,
A9103014,ATRIUM SCHOOL,2,13,69 GROVE ST,WATERTOWN,25017,017,MA,25,02472,6179234156,168,6.75,Yes,,9,16,12,17,17,16,8,15,9,16,,,,,135,126,0,0,0,126,0,0,0,22.1,21,1,1,1,3,2,0,0,0,100,0,0,0,5.7,30,MIDDLESEX,National Association of Independent Schools (NAIS),,,,,,,
00599908,AUSTIN PREPARATORY SCHOOL,11,17,101 WILLOW ST,READING,25017,017,MA,25,01867,7819444900,180,8,Yes,,,,,,,,,28,54,68,145,141,132,141,709,709,0,8,18,6,677,0,0,71,21,1,1,3,1,2,0,1.13,2.54,0.85,95.49,0,0,9.99,1,MIDDLESEX,National Association of Independent Schools (NAIS),,,,,,,
A9706344,AVON CHILDRENS CENTER,2,4,152 HIGHLAND ST,AVON,25021,021,MA,25,02322,5085802572,254,10,Yes,,22,2,,,,,,,,,,,,,24,2,0,0,0,0,2,0,0,1,21,1,7,1,3,2,0,0,0,0,100,0,0,2,30,NORFOLK,National Association for the Education of Young Children (NAEYC),,,,,,,
A9701932,BAIS YAAKOV OF BOSTON HIGH SCHOOL,14,17,PO BOX 351004,BRIGHTON,25025,025,MA,25,02135,6172547547,180,8.58,Yes,,,,,,,,,,,,8,11,9,6,34,34,0,0,0,0,34,0,0,5.1,11,2,1,2,2,1,0,0,0,0,100,0,0,6.67,18,SUFFOLK,National Society of Hebrew Day Schools (NSHDS),,,,,,,
00603701,BANCROFT SCHOOL,2,17,110 SHORE DR,WORCESTER,25027,027,MA,25,01605,5088532640,166,7.5,Yes,,14,16,12,19,13,34,43,29,39,38,46,59,47,53,462,448,2,50,16,11,340,2,27,77.9,12,1,1,3,3,1,0.45,11.16,3.57,2.46,75.89,0.45,6.03,5.75,30,WORCESTER,National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,,
A9701933,BAY COVE ACADEMY,13,17,156 LAWTON ST,BROOKLINE,25021,021,MA,25,02446,6177391794,220,6.33,Yes,,,,,,,,,,,2,5,4,5,6,22,22,0,0,8,3,11,0,0,5,21,1,4,2,3,2,0,0,36.36,13.64,50,0,0,4.4,30,NORFOLK,Other special emphasis association(s),,,,,,,
A0104081,BEACON HIGH SCHOOL,14,17,917 BELMONT ST,WATERTOWN,25017,017,MA,25,02472,6179935100,180,8.05,No,,,,,,,,,,,,3,14,19,21,57,57,0,1,2,2,51,0,1,11,21,1,4,2,3,2,0,1.75,3.51,3.51,89.47,0,1.75,5.18,30,MIDDLESEX,This school does not belong to ANY associations or organizations,,,,,,,
A9701934,BEAVER COUNTRY DAY SCHOOL,11,17,791 HAMMOND ST,CHESTNUT HILL,25021,021,MA,25,02467,6177382700,180,8,Yes,,,,,,,,,21,51,50,84,85,82,84,457,457,0,21,25,48,332,0,31,118,21,1,1,3,3,2,0,4.6,5.47,10.5,72.65,0,6.78,3.87,30,NORFOLK,National Association of Independent Schools (NAIS),,,,,,,
A9502187,BEDFORD MONTESSORI SCHOOL,2,3,8 ALFRED CIR,BEDFORD,25017,017,MA,25,01730,7812753344,168,6.25,Yes,,40,5,,,,,,,,,,,,,45,5,0,4,0,0,1,0,0,4.5,21,1,2,1,3,2,0,80,0,0,20,0,0,1.11,30,MIDDLESEX,American Montessori Society (AMS),Other Montessori association(s),,,,,,
00604159,BELMONT DAY SCHOOL,2,13,55 DAY SCHOOL LN,BELMONT,25017,017,MA,25,02478,6174843078,169,8.5,Yes,,14,25,23,25,28,30,32,31,32,32,,,,,272,258,0,15,2,12,189,0,40,33.5,21,1,1,1,3,2,0,5.81,0.78,4.65,73.26,0,15.5,7.7,30,MIDDLESEX,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
02160561,BELMONT HILL SCHOOL,12,17,350 PROSPECT ST,BELMONT,25017,017,MA,25,02478,6174844410,180,6.5,Yes,,,,,,,,,,75,75,75,75,75,75,450,450,0,27,18,30,368,0,7,61.3,21,3,1,2,3,2,0,6,4,6.67,81.78,0,1.56,7.34,30,MIDDLESEX,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
00605582,BEREA SDA ACADEMY,2,13,800 MORTON ST,MATTAPAN,25025,025,MA,25,02126,6174368301,180,7.5,Yes,,39,17,18,16,8,9,4,7,7,7,,,,,132,93,0,0,6,85,0,2,0,6.8,11,1,1,1,2,1,0,0,6.45,91.4,0,2.15,0,13.68,28,SUFFOLK,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A9701935,BERKSHIRE CHRISTIAN SCHOOLS,2,15,PO BOX 1980,LENOX,25003,003,MA,25,01240,4136372474,171,6.75,No,,18,,7,2,1,6,4,2,3,2,2,2,,,49,31,0,0,0,0,31,0,0,5,31,1,1,3,2,3,0,0,0,0,100,0,0,6.2,8,BERKSHIRE,Association of Christian Schools International (ACSI),,,,,,,
00604319,BERKSHIRE COUNTRY DAY SCHOOL,2,14,PO BOX 867,LENOX,25003,003,MA,25,01240,4136370755,166,7,No,,8,6,7,7,10,10,23,18,13,16,14,,,,132,124,0,8,0,7,101,0,8,25.1,41,1,1,3,3,4,0,6.45,0,5.65,81.45,0,6.45,4.94,30,BERKSHIRE,National Association of Independent Schools (NAIS),,,,,,,
A9103017,BERKSHIRE MEADOWS,1,1,249 N PLAIN RD,HOUSATONIC,25003,003,MA,25,01236,4135282523,251,6,Yes,21,,,,,,,,,,,,,,,21,21,0,0,6,2,13,0,0,3,32,1,4,3,3,3,0,0,28.57,9.52,61.9,0,0,7,30,BERKSHIRE,This school does not belong to ANY associations or organizations,,,,,,,
00603723,BERKSHIRE SCHOOL,14,17,245 N UNDERMOUNTAIN RD,SHEFFIELD,25003,003,MA,25,01257,4132298511,186,6,Yes,,,,,,,,,,,,55,111,114,119,399,399,2,38,11,17,324,1,6,83,42,1,1,2,3,4,0.5,9.52,2.76,4.26,81.2,0.25,1.5,4.81,30,BERKSHIRE,National Association of Independent Schools (NAIS),,,,,,,
A1301640,BERKSHIRE WALDORF HIGH SCHOOL,14,17,PO BOX 905,GREAT BARRINGTON,25003,003,MA,25,01230,4132983800,170,6.25,No,,,,,,,,,,,,17,16,13,6,52,52,0,0,2,0,50,0,0,5.6,31,1,3,2,3,3,0,0,3.85,0,96.15,0,0,9.29,30,BERKSHIRE,Association of Waldorf Schools of North America (AWSNA),,,,,,,
A1399015,BERKSHIRE WALDORF HIGH SCHOOL,14,17,PO BOX 905,GREAT BARRINGTON,25003,003,MA,25,01230,4132983800,170,7,No,,,,,,,,,,,,16,15,13,6,50,50,0,0,2,0,48,0,0,6.8,31,1,3,2,3,3,0,0,4,0,96,0,0,7.35,30,BERKSHIRE,Association of Waldorf Schools of North America (AWSNA),,,,,,,
K9500286,BETHANY CHRISTIAN ACADEMY,2,17,15 CAPE RD,MENDON,25027,027,MA,25,01756,5086348171,180,6.83,No,,32,14,9,12,11,10,6,6,17,12,12,8,10,9,168,136,,,,,,,,17.5,21,1,1,3,2,2,,,,,,,,7.77,8,WORCESTER,Association of Christian Teachers and Schools (ACTS),,,,,,,
A9502188,BEVERLY SCHOOL FOR THE DEAF,1,1,6 ECHO AVE,BEVERLY,25009,009,MA,25,01915,9789277070,204,6.25,Yes,85,,,,,,,,,,,,,,,85,85,0,3,19,5,58,0,0,23,21,1,4,3,3,2,0,3.53,22.35,5.88,68.24,0,0,3.7,30,ESSEX,This school does not belong to ANY associations or organizations,,,,,,,
A1501915,BIRCHES SCHOOL- INC.,3,10,PO BOX 237,LINCOLN,25017,017,MA,25,01773,7817285438,180,7,Yes,,,6,9,6,7,9,3,,,,,,,,40,40,,3,2,,,,1,5.8,41,1,1,1,3,4,,7.5,5,,,,2.5,6.9,30,MIDDLESEX,,,,,,,,
00599839,BISHOP FENWICK HIGH SCHOOL,14,17,99 MARGIN ST,PEABODY,25009,009,MA,25,01960,9785878300,180,6.42,Yes,,,,,,,,,,,,172,139,147,107,565,565,1,28,18,7,506,0,5,44.3,21,1,1,2,1,2,0.18,4.96,3.19,1.24,89.56,0,0.88,12.75,1,ESSEX,National Catholic Educational Association (NCEA),,,,,,,
00602264,BLESSED SACRAMENT ELEMENTARY SCHOOL,2,13,21 WESTFIELD RD,HOLYOKE,25013,013,MA,25,01040,4135362236,180,7,Yes,,49,21,24,21,25,22,19,22,27,13,,,,,243,194,0,3,11,1,163,0,16,14.8,21,1,1,1,1,2,0,1.55,5.67,0.52,84.02,0,8.25,13.11,1,HAMPDEN,National Catholic Educational Association (NCEA),,,,,,,
00600314,BLESSED SACRAMENT SCHOOL,2,13,808 EAST ST,EAST WALPOLE,25021,021,MA,25,02081,5086682336,180,6.67,Yes,,42,36,38,38,33,44,46,36,39,31,,,,,383,341,0,26,9,11,285,0,10,26,21,1,1,1,1,2,0,7.62,2.64,3.23,83.58,0,2.93,13.12,1,NORFOLK,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A0501892,BLESSED STEPHEN BELLESINI OSA ACADEMY,10,13,94 BRADFORD ST,LAWRENCE,25009,009,MA,25,01840,9789890004,200,10,Yes,,,,,,,,13,34,14,12,,,,,73,73,0,0,68,3,2,0,0,6.9,21,1,1,1,1,2,0,0,93.15,4.11,2.74,0,0,10.58,1,ESSEX,This school does not belong to ANY associations or organizations,,,,,,,
A9502190,BOSTON CHILDREN'S SCHOOL,2,3,8 WHITTIER PL 1E,BOSTON,25025,025,MA,25,02114,6173676239,180,8,No,,34,4,,,,,,,,,,,,,38,4,0,0,0,0,1,0,3,1,11,1,7,1,3,1,0,0,0,0,25,0,75,4,30,SUFFOLK,National Association for the Education of Young Children (NAEYC),,,,,,,
00600981,BOSTON COLLEGE HIGH SCHOOL,12,17,150 WILLIAM T MORRISSEY BLVD,DORCHESTER,25025,025,MA,25,02125,6174745112,166,5.25,Yes,,,,,,,,,,181,155,295,328,310,304,1573,1573,1,69,57,105,1286,5,50,123.8,11,3,1,2,1,1,0.06,4.39,3.62,6.68,81.75,0.32,3.18,12.71,1,SUFFOLK,Jesuit Secondary Education Association (JSEA),National Catholic Educational Association (NCEA),National Association of Independent Schools (NAIS),,,,,
A0501893,BOSTON TRINITY ACADEMY,11,17,17 HALE ST,BOSTON,25025,025,MA,25,02136,6173643700,171,6.42,Yes,,,,,,,,,11,33,31,40,47,36,38,236,236,0,78,27,45,66,0,20,31.4,11,1,1,3,2,1,0,33.05,11.44,19.07,27.97,0,8.47,7.52,8,SUFFOLK,National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,,
A0301789,BOSTON UNIVERSITY ACADEMY,14,17,1 UNIVERSITY RD,BOSTON,25025,025,MA,25,02215,6173539000,163,7,Yes,,,,,,,,,,,,38,55,33,44,170,170,0,52,2,3,100,0,13,18.8,11,1,1,2,3,1,0,30.59,1.18,1.76,58.82,0,7.65,9.04,30,SUFFOLK,National Association of Independent Schools (NAIS),,,,,,,
A0501894,BRADFORD CHRISTIAN ACADEMY,6,17,97 OXFORD AVE,BRADFORD,25009,009,MA,25,01835,9783737900,175,7,No,,,,10,13,9,7,14,18,12,17,42,28,28,27,225,225,0,28,42,14,141,0,0,15.8,21,1,1,3,2,2,0,12.44,18.67,6.22,62.67,0,0,14.24,29,ESSEX,Association of Christian Schools International (ACSI),,,,,,,
00601442,BRAINTREE ST COLETTA DAY SCHOOL,9,17,85 WASHINGTON ST,BRAINTREE,25021,021,MA,25,02184,7818291226,216,6,Yes,29,,,,,,1,1,1,2,2,4,5,6,8,59,59,0,3,3,6,47,0,0,6,21,1,4,3,1,2,0,5.08,5.08,10.17,79.66,0,0,9.83,1,NORFOLK,Other religious school association(s),Other association(s) for exceptional children,Other special emphasis association(s),Other school association(s),,,,
A0301825,BRIDGEVIEW MONTESSORI SCHOOL,2,11,PO BOX 270,SAGAMORE,25001,001,MA,25,02561,5088883567,162,7,Yes,,35,16,8,9,8,4,2,10,,,,,,,92,57,0,3,2,1,49,0,2,9,22,1,2,1,3,2,0,5.26,3.51,1.75,85.96,0,3.51,6.33,30,BARNSTABLE,American Montessori Society (AMS),Other Montessori association(s),,,,,,
00604126,BRIMMER & MAY SCHOOL,2,17,69 MIDDLESEX RD,CHESTNUT HILL,25017,017,MA,25,02467,6175667462,168,7.33,Yes,,15,20,20,22,21,18,35,24,28,39,39,36,29,35,381,366,0,15,16,26,248,0,61,69.5,13,1,1,3,3,1,0,4.1,4.37,7.1,67.76,0,16.67,5.27,30,MIDDLESEX,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
A0501895,BRITISH INTERNATIONAL SCHOOL,2,17,416 POND ST,BOSTON,25025,025,MA,25,02130,6175222261,180,7,Yes,,75,31,21,37,34,36,35,32,25,31,11,16,26,11,421,346,0,10,20,12,304,0,0,21.9,11,1,1,3,3,1,0,2.89,5.78,3.47,87.86,0,0,15.8,30,SUFFOLK,Other school association(s),,,,,,,
00604035,BROOKWOOD SCHOOL,2,13,1 BROOKWOOD RD,MANCHESTER,25009,009,MA,25,01944,9785264500,166,7.83,Yes,,13,28,37,36,37,38,52,53,52,55,,,,,401,388,0,15,13,11,340,0,9,60,41,1,1,1,3,4,0,3.87,3.35,2.84,87.63,0,2.32,6.47,30,ESSEX,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
00603905,BUCKINGHAM BROWNE & NICHOLS SCHOOL,2,17,80 GERRYS LANDING RD,CAMBRIDGE,25017,017,MA,25,02138,6175476100,180,7,Yes,,32,40,40,41,41,41,39,57,80,88,121,132,130,135,1017,985,2,116,53,46,698,0,70,156,12,1,1,3,3,1,0.2,11.78,5.38,4.67,70.86,0,7.11,6.31,30,MIDDLESEX,National Association of Independent Schools (NAIS),,,,,,,
A1301632,BURLINGTON MONTESSORI SCHOOL,2,3,6 LEXINGTON ST,BURLINGTON,25017,017,MA,25,01803,7812730432,180,6.5,No,,43,17,,,,,,,,,,,,,60,17,0,13,0,0,4,0,0,8.1,21,1,2,1,3,2,0,76.47,0,0,23.53,0,0,2.1,30,MIDDLESEX,American Montessori Society (AMS),,,,,,,
00603836,BUXTON SCHOOL,14,17,291 SOUTH ST,WILLIAMSTOWN,25003,003,MA,25,01267,4134583919,165,7.25,Yes,,,,,,,,,,,,11,15,26,26,78,78,0,7,5,9,57,0,0,22,41,1,1,2,3,4,0,8.97,6.41,11.54,73.08,0,0,3.55,30,BERKSHIRE,National Association of Independent Schools (NAIS),The Association of Boarding Schools (TABS),,,,,,
A0701279,CALVARY CHAPEL ACADEMY,2,17,PO BOX 409,ROCKLAND,25023,023,MA,25,02370,7818711043,170,6,Yes,,7,5,8,12,8,14,7,14,11,9,14,10,15,10,144,137,0,0,24,10,102,0,1,15.3,21,1,1,3,2,2,0,0,17.52,7.3,74.45,0,0.73,8.95,8,PLYMOUTH,Association of Christian Schools International (ACSI),,,,,,,
00603042,CAMBRIDGE FRIENDS SCHOOL,2,13,5 CADBURY RD,CAMBRIDGE,25017,017,MA,25,02140,6173543880,165,6.75,Yes,,15,15,18,22,20,18,11,25,15,24,,,,,183,168,0,25,28,13,84,0,18,28.8,12,1,1,1,2,1,0,14.88,16.67,7.74,50,0,10.71,5.83,15,MIDDLESEX,Friends Council on Education (FCE),Other special emphasis association(s),National Association of Independent Schools (NAIS),,,,,
00605072,CAMBRIDGE MONTESSORI SCHOOL,2,13,161 GARDEN ST,CAMBRIDGE,25017,017,MA,25,02138,6174990099,180,6.75,Yes,,93,22,14,17,19,13,12,10,9,9,,,,,218,125,0,15,8,9,93,0,0,30,12,1,2,1,3,1,0,12,6.4,7.2,74.4,0,0,4.17,30,MIDDLESEX,American Montessori Society (AMS),Other special emphasis association(s),National Association of Independent Schools (NAIS),,,,,
A0307534,CAMPUS KINDER HAUS,2,3,162 OLD COLONY AVE,QUINCY,25021,021,MA,25,02170,6173285530,187,7.5,Yes,,106,5,,,,,,,,,,,,,111,5,0,1,0,0,4,0,0,7.6,21,1,7,1,2,2,0,20,0,0,80,0,0,0.66,8,NORFOLK,National Association for the Education of Young Children (NAEYC),,,,,,,
00605061,CAPE COD ACADEMY,2,17,50 OSTERVILLE WEST BARNSTABLE RD,OSTERVILLE,25001,001,MA,25,02655,5084285400,163,6.72,Yes,,8,6,10,15,8,18,12,11,10,24,21,27,28,25,223,215,0,35,9,4,161,0,6,32.9,13,1,1,3,3,1,0,16.28,4.19,1.86,74.88,0,2.79,6.53,30,BARNSTABLE,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
